,Time,X Position,Y Position,Z Position,yaw
656,90.586933805,2.041846006161893,-0.1897111314294777,1.871,-1.5735914715194572
657,90.606933805,2.041846008210767,-0.2008299286841703,1.871,-1.5750291583638674
658,90.626928797,2.041846008210767,-0.2008299286841703,1.871,-1.5760445519407458
659,90.646928797,2.041846010236372,-0.2119487247382543,1.871,-1.5768923445562215
660,90.666928797,2.049395618963425,-0.2119487235363315,1.871,-1.5780661414737265
661,90.686929791,2.049395620873908,-0.2230675202080991,1.871,-1.57879932030665
662,90.706929791,2.049395622946051,-0.2341863148808998,1.871,-1.5799973584506497
663,90.726929791,2.049395622946051,-0.2341863148808998,1.871,-1.580947691209869
664,90.746923286,2.0493956247682594,-0.2453051129344476,1.87,-1.5816852061023412
665,90.766923286,2.049395624473008,-0.2453051123392864,1.869,-1.5828430784945249
666,90.786923286,2.049395626318485,-0.2564239090717757,1.868,-1.5837996574052349
667,90.806925784,2.0493956283023533,-0.2675427051263566,1.868,-1.5851730008152796
668,90.826925784,2.0493956283023533,-0.2675427051263566,1.867,-1.586321972117031
669,90.846925784,2.049395630079245,-0.2786615004648296,1.866,-1.5875718735853843
670,90.866925284,2.049395631924722,-0.2897802971973191,1.865,-1.5888289301848268
671,90.886925284,2.049395631606202,-0.2897802972927994,1.865,-1.5897477498371038
672,90.906925284,2.0493956336550765,-0.3008990932866584,1.864,-1.591059674897014
673,90.926921787,2.0493956355238216,-0.3120178899589232,1.863,-1.5921920708329895
674,90.946921787,2.0493956355238216,-0.3120178899589232,1.863,-1.5933594418520716
675,90.966918291,2.056945246211475,-0.3231366848718062,1.862,-1.594273906027968
676,90.986918291,2.056945248121957,-0.3342554815435736,1.862,-1.5954265165304469
677,91.006918291,2.056945250147563,-0.3453742782280744,1.862,-1.596102062672757
678,91.026923798,2.0569452499907035,-0.3453742775854214,1.861,-1.5969934208940253
679,91.046923798,2.056945251901186,-0.356493074257189,1.861,-1.598156876389314
680,91.066923798,2.0569452539733284,-0.3676118695604062,1.861,-1.5989180568476802
681,91.086926307,2.0644948649329646,-0.3787306657590925,1.861,-1.5997874094250149
682,91.106926307,2.0644948647761048,-0.3787306651164395,1.86,-1.6008141974840424
683,91.126938831,2.0644948668017102,-0.3898494624313573,1.86,-1.6014309632231976
684,91.146938831,2.064494868850584,-0.4009682584252161,1.86,-1.6017504162726892
685,91.166938831,2.0644948708761897,-0.4120870551097171,1.86,-1.6021108185708284
686,91.186938346,2.06449487071933,-0.412087053836647,1.859,-1.602307815328254
687,91.206938346,2.064494872653081,-0.4232058504481899,1.859,-1.602558652989525
688,91.226938346,2.064494874678686,-0.4343246471326907,1.859,-1.602851681964374
689,91.246937382,2.0644948767275606,-0.4454434431265497,1.859,-1.602927603244029
690,91.266937382,2.064494876524164,-0.44544344386518,1.859,-1.6029603627519229
691,91.286942904,2.064494878596306,-0.4565622391683974,1.859,-1.6031425337102871
692,91.306937927,2.064494880506789,-0.4676810364705814,1.859,-1.6034674920215133
693,91.326937927,2.064494880506789,-0.4676810364705814,1.859,-1.6035902055082558
694,91.346937927,2.064494882555663,-0.4787998337252743,1.858,-1.6035326054640309
695,91.366940452,2.064494884604537,-0.4899186290887167,1.858,-1.603432452928511
696,91.386940452,2.0644948866534114,-0.5010374250825758,1.858,-1.6033027140403546
697,91.406935479,2.0644948866534114,-0.5010374250825758,1.858,-1.6029999192581164
698,91.426935479,2.0644948885638943,-0.5121562230151768,1.858,-1.6025543584045
699,91.446935479,2.072044499823581,-0.5232750171674045,1.858,-1.6023006626221905
700,91.466935479,2.072044499823581,-0.5232750171674045,1.858,-1.6020199816353389
701,91.486938008,2.072044501734064,-0.534393813839172,1.858,-1.601457789912086
702,91.506938008,2.072044503782938,-0.5455126104634478,1.858,-1.6010312312849329
703,91.526938008,2.072044503782938,-0.5455126104634478,1.858,-1.6007668588322346
704,91.546937539,2.072044505628415,-0.5566314065655207,1.858,-1.600659157530995
705,91.566937539,2.0720445077238265,-0.5677502018085132,1.857,-1.6006468057313703
706,91.586929572,2.0720445077238265,-0.5677502018085132,1.857,-1.600591206231598
707,91.606929572,2.072044509592572,-0.5788689984807778,1.857,-1.6005570518564698
708,91.626929572,2.064494902430633,-0.5899877969466849,1.856,-1.6005397933984125
709,91.646932107,2.064494902430633,-0.5899877969466849,1.856,-1.6005806830081537
710,91.666932107,2.064494904341116,-0.6011065936184523,1.856,-1.6006755766596008
711,91.686932107,2.064494906298135,-0.6122253901697701,1.856,-1.6009788151353368
712,91.706925644,2.064494906298135,-0.6122253901697701,1.856,-1.6012958142440892
713,91.726925644,2.0644949084621325,-0.6233441861763624,1.856,-1.601538270583247
714,91.746925644,2.0644949103958834,-0.6344629827879054,1.856,-1.6018831489612924
715,91.766925644,2.0644949102390235,-0.6344629815148355,1.855,-1.602284289075799
